scenario,status,feasible,MAX_CSAM_FACILITIES,demand_mean,demand_variance,F_cost,SEED,objective,subproblem_cost,deployment_cost,deployed_count,deployed_facilities,budget_slack,total_demand,unmet_demand,unmet_demand_pct,unmet_in,unmet_queue,iterations,runtime_seconds,run_id,experiment_dir,scenario_name,max_csam_facilities,seed,demand_scale,flow_files,report_files
csam6_dm15.0_dv4.0_F100_s42,feasible,True,6,15.0,4.0,100,42,125440.35275649995,125040.35275649995,400.0,4.0,"m1,m2,m3,m10",2.0,18092.117318042623,0.0,0.0,0.0,0.0,20,184.8206684589386,2026-06-19_044251_sweep_csam6_dm15.0_dv4.0_F100_s42,experiments\2026-06-19_044251_sweep_csam6_dm15.0_dv4.0_F100_s42,csam6_dm15.0_dv4.0_F100_s42,6,42,1.0,"{'regular': 'experiments\\2026-06-19_044251_sweep_csam6_dm15.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_044251_sweep_csam6_dm15.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_044251_sweep_csam6_dm15.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_044251_sweep_csam6_dm15.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
csam6_dm15.0_dv4.0_F100_s456,feasible,True,6,15.0,4.0,100,456,123077.16648069998,122677.16648069998,400.0,4.0,"m1,m2,m3,m10",2.0,18002.929509901125,0.0,0.0,0.0,0.0,20,187.67841982841492,2026-06-19_044556_sweep_csam6_dm15.0_dv4.0_F100_s456,experiments\2026-06-19_044556_sweep_csam6_dm15.0_dv4.0_F100_s456,csam6_dm15.0_dv4.0_F100_s456,6,456,1.0,"{'regular': 'experiments\\2026-06-19_044556_sweep_csam6_dm15.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_044556_sweep_csam6_dm15.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_044556_sweep_csam6_dm15.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_044556_sweep_csam6_dm15.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
csam6_dm15.0_dv9.0_F100_s123,feasible,True,6,15.0,9.0,100,123,120734.20257500015,120334.20257780007,400.0,4.0,"m1,m2,m3,m10",2.0,17890.15897225643,0.0,0.0,0.0,0.0,20,158.3902304172516,2026-06-19_045706_sweep_csam6_dm15.0_dv9.0_F100_s123,experiments\2026-06-19_045706_sweep_csam6_dm15.0_dv9.0_F100_s123,csam6_dm15.0_dv9.0_F100_s123,6,123,1.0,"{'regular': 'experiments\\2026-06-19_045706_sweep_csam6_dm15.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_045706_sweep_csam6_dm15.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_045706_sweep_csam6_dm15.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_045706_sweep_csam6_dm15.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
csam6_dm15.0_dv9.0_F100_s42,feasible,True,6,15.0,9.0,100,42,126085.52882899994,125685.52894419998,400.0,4.0,"m1,m2,m3,m10",2.0,18138.175977063936,0.0,0.0,0.0,0.0,20,159.3712170124054,2026-06-19_045144_sweep_csam6_dm15.0_dv9.0_F100_s42,experiments\2026-06-19_045144_sweep_csam6_dm15.0_dv9.0_F100_s42,csam6_dm15.0_dv9.0_F100_s42,6,42,1.0,"{'regular': 'experiments\\2026-06-19_045144_sweep_csam6_dm15.0_dv9.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_045144_sweep_csam6_dm15.0_dv9.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_045144_sweep_csam6_dm15.0_dv9.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_045144_sweep_csam6_dm15.0_dv9.0_F100_s42\\reports\\run_report.pdf'}"
csam6_dm15.0_dv9.0_F100_s456,feasible,True,6,15.0,9.0,100,456,122540.7497016001,122140.74972540005,400.0,4.0,"m1,m2,m3,m10",2.0,18004.394264851686,0.0,0.0,0.0,0.0,20,162.26059484481812,2026-06-19_045424_sweep_csam6_dm15.0_dv9.0_F100_s456,experiments\2026-06-19_045424_sweep_csam6_dm15.0_dv9.0_F100_s456,csam6_dm15.0_dv9.0_F100_s456,6,456,1.0,"{'regular': 'experiments\\2026-06-19_045424_sweep_csam6_dm15.0_dv9.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_045424_sweep_csam6_dm15.0_dv9.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_045424_sweep_csam6_dm15.0_dv9.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_045424_sweep_csam6_dm15.0_dv9.0_F100_s456\\reports\\run_report.pdf'}"
csam6_dm18.0_dv16.0_F100_s123,feasible,True,6,18.0,16.0,100,123,160965.91710395002,160445.60337110015,600.0,6.0,"m1,m2,m3,m4,m5,m10",0.0,21453.545296341905,0.0,0.0,0.0,0.0,20,158.95564436912537,2026-06-19_052920_sweep_csam6_dm18.0_dv16.0_F100_s123,experiments\2026-06-19_052920_sweep_csam6_dm18.0_dv16.0_F100_s123,csam6_dm18.0_dv16.0_F100_s123,6,123,1.0,"{'regular': 'experiments\\2026-06-19_052920_sweep_csam6_dm18.0_dv16.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_052920_sweep_csam6_dm18.0_dv16.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_052920_sweep_csam6_dm18.0_dv16.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_052920_sweep_csam6_dm18.0_dv16.0_F100_s123\\reports\\run_report.pdf'}"
csam6_dm18.0_dv16.0_F100_s42,feasible,True,6,18.0,16.0,100,42,168180.70504499972,167580.7051549997,600.0,6.0,"m1,m2,m3,m4,m5,m10",0.0,21784.234636085246,0.0,0.0,0.0,0.0,20,158.5462064743042,2026-06-19_052401_sweep_csam6_dm18.0_dv16.0_F100_s42,experiments\2026-06-19_052401_sweep_csam6_dm18.0_dv16.0_F100_s42,csam6_dm18.0_dv16.0_F100_s42,6,42,1.0,"{'regular': 'experiments\\2026-06-19_052401_sweep_csam6_dm18.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_052401_sweep_csam6_dm18.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_052401_sweep_csam6_dm18.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_052401_sweep_csam6_dm18.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam6_dm18.0_dv16.0_F100_s456,feasible,True,6,18.0,16.0,100,456,163454.33290689968,162854.3329319996,600.0,6.0,"m1,m2,m3,m4,m5,m10",0.0,21605.85901980225,0.0,0.0,0.0,0.0,20,160.26449012756348,2026-06-19_052639_sweep_csam6_dm18.0_dv16.0_F100_s456,experiments\2026-06-19_052639_sweep_csam6_dm18.0_dv16.0_F100_s456,csam6_dm18.0_dv16.0_F100_s456,6,456,1.0,"{'regular': 'experiments\\2026-06-19_052639_sweep_csam6_dm18.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_052639_sweep_csam6_dm18.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_052639_sweep_csam6_dm18.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_052639_sweep_csam6_dm18.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam6_dm18.0_dv4.0_F100_s123,feasible,True,6,18.0,4.0,100,123,163232.95858419998,162722.80158279993,600.0,6.0,"m1,m2,m3,m4,m5,m10",0.0,21526.772648170954,0.0,0.0,0.0,0.0,20,162.55106806755066,2026-06-19_051254_sweep_csam6_dm18.0_dv4.0_F100_s123,experiments\2026-06-19_051254_sweep_csam6_dm18.0_dv4.0_F100_s123,csam6_dm18.0_dv4.0_F100_s123,6,123,1.0,"{'regular': 'experiments\\2026-06-19_051254_sweep_csam6_dm18.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_051254_sweep_csam6_dm18.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_051254_sweep_csam6_dm18.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_051254_sweep_csam6_dm18.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
csam6_dm18.0_dv4.0_F100_s42,feasible,True,6,18.0,4.0,100,42,166890.35248059995,166290.35286699978,600.0,6.0,"m1,m2,m3,m4,m5,m10",0.0,21692.117318042623,0.0,0.0,0.0,0.0,20,159.93132972717285,2026-06-19_050737_sweep_csam6_dm18.0_dv4.0_F100_s42,experiments\2026-06-19_050737_sweep_csam6_dm18.0_dv4.0_F100_s42,csam6_dm18.0_dv4.0_F100_s42,6,42,1.0,"{'regular': 'experiments\\2026-06-19_050737_sweep_csam6_dm18.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_050737_sweep_csam6_dm18.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_050737_sweep_csam6_dm18.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_050737_sweep_csam6_dm18.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
csam6_dm18.0_dv4.0_F100_s456,feasible,True,6,18.0,4.0,100,456,164527.16643439975,163927.16643439975,600.0,6.0,"m1,m2,m3,m4,m5,m10",0.0,21602.929509901125,0.0,0.0,0.0,0.0,20,157.16076254844666,2026-06-19_051017_sweep_csam6_dm18.0_dv4.0_F100_s456,experiments\2026-06-19_051017_sweep_csam6_dm18.0_dv4.0_F100_s456,csam6_dm18.0_dv4.0_F100_s456,6,456,1.0,"{'regular': 'experiments\\2026-06-19_051017_sweep_csam6_dm18.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_051017_sweep_csam6_dm18.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_051017_sweep_csam6_dm18.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_051017_sweep_csam6_dm18.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
csam6_dm18.0_dv9.0_F100_s123,feasible,True,6,18.0,9.0,100,123,162099.43786748897,161584.20252639998,600.0,6.0,"m1,m2,m3,m4,m5,m10",0.0,21490.15897225643,0.0,0.0,0.0,0.0,20,159.9509801864624,2026-06-19_052121_sweep_csam6_dm18.0_dv9.0_F100_s123,experiments\2026-06-19_052121_sweep_csam6_dm18.0_dv9.0_F100_s123,csam6_dm18.0_dv9.0_F100_s123,6,123,1.0,"{'regular': 'experiments\\2026-06-19_052121_sweep_csam6_dm18.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_052121_sweep_csam6_dm18.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_052121_sweep_csam6_dm18.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_052121_sweep_csam6_dm18.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
csam6_dm18.0_dv9.0_F100_s42,feasible,True,6,18.0,9.0,100,42,167535.5288436997,166935.52896221998,600.0,6.0,"m1,m2,m3,m4,m5,m10",0.0,21738.175977063936,0.0,0.0,0.0,0.0,20,185.52948641777039,2026-06-19_051537_sweep_csam6_dm18.0_dv9.0_F100_s42,experiments\2026-06-19_051537_sweep_csam6_dm18.0_dv9.0_F100_s42,csam6_dm18.0_dv9.0_F100_s42,6,42,1.0,"{'regular': 'experiments\\2026-06-19_051537_sweep_csam6_dm18.0_dv9.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_051537_sweep_csam6_dm18.0_dv9.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_051537_sweep_csam6_dm18.0_dv9.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_051537_sweep_csam6_dm18.0_dv9.0_F100_s42\\reports\\run_report.pdf'}"
csam6_dm18.0_dv9.0_F100_s456,feasible,True,6,18.0,9.0,100,456,163990.74967579986,163390.74967579986,600.0,6.0,"m1,m2,m3,m4,m5,m10",0.0,21604.394264851686,0.0,0.0,0.0,0.0,20,158.26346731185913,2026-06-19_051843_sweep_csam6_dm18.0_dv9.0_F100_s456,experiments\2026-06-19_051843_sweep_csam6_dm18.0_dv9.0_F100_s456,csam6_dm18.0_dv9.0_F100_s456,6,456,1.0,"{'regular': 'experiments\\2026-06-19_051843_sweep_csam6_dm18.0_dv9.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_051843_sweep_csam6_dm18.0_dv9.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_051843_sweep_csam6_dm18.0_dv9.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_051843_sweep_csam6_dm18.0_dv9.0_F100_s456\\reports\\run_report.pdf'}"
csam7_dm12.0_dv16.0_F100_s123,feasible,True,7,12.0,16.0,100,123,78201.19099170003,78001.19099170003,200.0,2.0,"m1,m2",5.0,14255.137737688196,0.0,0.0,0.0,0.0,20,160.12810945510864,2026-06-19_055318_sweep_csam7_dm12.0_dv16.0_F100_s123,experiments\2026-06-19_055318_sweep_csam7_dm12.0_dv16.0_F100_s123,csam7_dm12.0_dv16.0_F100_s123,7,123,1.0,"{'regular': 'experiments\\2026-06-19_055318_sweep_csam7_dm12.0_dv16.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_055318_sweep_csam7_dm12.0_dv16.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_055318_sweep_csam7_dm12.0_dv16.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_055318_sweep_csam7_dm12.0_dv16.0_F100_s123\\reports\\run_report.pdf'}"
csam7_dm12.0_dv16.0_F100_s42,feasible,True,7,12.0,16.0,100,42,85301.36673787018,85101.36673787018,200.0,2.0,"m1,m10",5.0,14585.199705445524,0.0,0.0,0.0,0.0,20,161.61377143859863,2026-06-19_054757_sweep_csam7_dm12.0_dv16.0_F100_s42,experiments\2026-06-19_054757_sweep_csam7_dm12.0_dv16.0_F100_s42,csam7_dm12.0_dv16.0_F100_s42,7,42,1.0,"{'regular': 'experiments\\2026-06-19_054757_sweep_csam7_dm12.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_054757_sweep_csam7_dm12.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_054757_sweep_csam7_dm12.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_054757_sweep_csam7_dm12.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam7_dm12.0_dv16.0_F100_s456,feasible,True,7,12.0,16.0,100,456,80572.85519202014,80372.85519202014,200.0,2.0,"m1,m10",5.0,14405.859019802248,0.0,0.0,0.0,0.0,20,159.49139618873596,2026-06-19_055039_sweep_csam7_dm12.0_dv16.0_F100_s456,experiments\2026-06-19_055039_sweep_csam7_dm12.0_dv16.0_F100_s456,csam7_dm12.0_dv16.0_F100_s456,7,456,1.0,"{'regular': 'experiments\\2026-06-19_055039_sweep_csam7_dm12.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_055039_sweep_csam7_dm12.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_055039_sweep_csam7_dm12.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_055039_sweep_csam7_dm12.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam7_dm12.0_dv4.0_F100_s123,feasible,True,7,12.0,4.0,100,123,80422.8586729549,80222.8586729549,200.0,2.0,"m1,m10",5.0,14326.772648170952,0.0,0.0,0.0,0.0,20,158.01896023750305,2026-06-19_053718_sweep_csam7_dm12.0_dv4.0_F100_s123,experiments\2026-06-19_053718_sweep_csam7_dm12.0_dv4.0_F100_s123,csam7_dm12.0_dv4.0_F100_s123,7,123,1.0,"{'regular': 'experiments\\2026-06-19_053718_sweep_csam7_dm12.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_053718_sweep_csam7_dm12.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_053718_sweep_csam7_dm12.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_053718_sweep_csam7_dm12.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
csam7_dm12.0_dv4.0_F100_s42,feasible,True,7,12.0,4.0,100,42,83990.35270049996,83790.35270049996,200.0,2.0,"m1,m10",5.0,14492.117318042623,0.0,0.0,0.0,0.0,20,157.71081638336182,2026-06-19_053159_sweep_csam7_dm12.0_dv4.0_F100_s42,experiments\2026-06-19_053159_sweep_csam7_dm12.0_dv4.0_F100_s42,csam7_dm12.0_dv4.0_F100_s42,7,42,1.0,"{'regular': 'experiments\\2026-06-19_053159_sweep_csam7_dm12.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_053159_sweep_csam7_dm12.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_053159_sweep_csam7_dm12.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_053159_sweep_csam7_dm12.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
csam7_dm12.0_dv4.0_F100_s456,feasible,True,7,12.0,4.0,100,456,81627.16649739999,81427.16649739999,200.0,2.0,"m1,m10",5.0,14402.929509901125,0.0,0.0,0.0,0.0,20,161.5437195301056,2026-06-19_053437_sweep_csam7_dm12.0_dv4.0_F100_s456,experiments\2026-06-19_053437_sweep_csam7_dm12.0_dv4.0_F100_s456,csam7_dm12.0_dv4.0_F100_s456,7,456,1.0,"{'regular': 'experiments\\2026-06-19_053437_sweep_csam7_dm12.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_053437_sweep_csam7_dm12.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_053437_sweep_csam7_dm12.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_053437_sweep_csam7_dm12.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
csam7_dm12.0_dv9.0_F100_s123,feasible,True,7,12.0,9.0,100,123,79296.41559145013,79096.41559145013,200.0,2.0,"m1,m2",5.0,14290.15897225643,0.0,0.0,0.0,0.0,20,161.02059173583984,2026-06-19_054516_sweep_csam7_dm12.0_dv9.0_F100_s123,experiments\2026-06-19_054516_sweep_csam7_dm12.0_dv9.0_F100_s123,csam7_dm12.0_dv9.0_F100_s123,7,123,1.0,"{'regular': 'experiments\\2026-06-19_054516_sweep_csam7_dm12.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_054516_sweep_csam7_dm12.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_054516_sweep_csam7_dm12.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_054516_sweep_csam7_dm12.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
csam7_dm12.0_dv9.0_F100_s42,feasible,True,7,12.0,9.0,100,42,84635.52893490001,84435.52893490001,200.0,2.0,"m1,m10",5.0,14538.175977063936,0.0,0.0,0.0,0.0,20,161.37037539482117,2026-06-19_053956_sweep_csam7_dm12.0_dv9.0_F100_s42,experiments\2026-06-19_053956_sweep_csam7_dm12.0_dv9.0_F100_s42,csam7_dm12.0_dv9.0_F100_s42,7,42,1.0,"{'regular': 'experiments\\2026-06-19_053956_sweep_csam7_dm12.0_dv9.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_053956_sweep_csam7_dm12.0_dv9.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_053956_sweep_csam7_dm12.0_dv9.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_053956_sweep_csam7_dm12.0_dv9.0_F100_s42\\reports\\run_report.pdf'}"
csam7_dm12.0_dv9.0_F100_s456,feasible,True,7,12.0,9.0,100,456,81096.13055125001,80896.13055125001,200.0,2.0,"m1,m10",5.0,14404.394264851688,0.0,0.0,0.0,0.0,20,158.208881855011,2026-06-19_054238_sweep_csam7_dm12.0_dv9.0_F100_s456,experiments\2026-06-19_054238_sweep_csam7_dm12.0_dv9.0_F100_s456,csam7_dm12.0_dv9.0_F100_s456,7,456,1.0,"{'regular': 'experiments\\2026-06-19_054238_sweep_csam7_dm12.0_dv9.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_054238_sweep_csam7_dm12.0_dv9.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_054238_sweep_csam7_dm12.0_dv9.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_054238_sweep_csam7_dm12.0_dv9.0_F100_s456\\reports\\run_report.pdf'}"
csam7_dm15.0_dv16.0_F100_s123,feasible,True,7,15.0,16.0,100,123,119595.6033207999,119195.6033207999,400.0,4.0,"m1,m2,m3,m10",3.0,17853.545296341905,0.0,0.0,0.0,0.0,20,220.48969531059265,2026-06-19_061716_sweep_csam7_dm15.0_dv16.0_F100_s123,experiments\2026-06-19_061716_sweep_csam7_dm15.0_dv16.0_F100_s123,csam7_dm15.0_dv16.0_F100_s123,7,123,1.0,"{'regular': 'experiments\\2026-06-19_061716_sweep_csam7_dm15.0_dv16.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_061716_sweep_csam7_dm15.0_dv16.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_061716_sweep_csam7_dm15.0_dv16.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_061716_sweep_csam7_dm15.0_dv16.0_F100_s123\\reports\\run_report.pdf'}"
csam7_dm15.0_dv16.0_F100_s42,feasible,True,7,15.0,16.0,100,42,126730.7051408,126330.7051408,400.0,4.0,"m1,m2,m3,m10",3.0,18184.234636085246,0.0,0.0,0.0,0.0,20,158.38087368011475,2026-06-19_061158_sweep_csam7_dm15.0_dv16.0_F100_s42,experiments\2026-06-19_061158_sweep_csam7_dm15.0_dv16.0_F100_s42,csam7_dm15.0_dv16.0_F100_s42,7,42,1.0,"{'regular': 'experiments\\2026-06-19_061158_sweep_csam7_dm15.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_061158_sweep_csam7_dm15.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_061158_sweep_csam7_dm15.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_061158_sweep_csam7_dm15.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam7_dm15.0_dv16.0_F100_s456,feasible,True,7,15.0,16.0,100,456,122004.33291490003,121604.33291490003,400.0,4.0,"m1,m2,m3,m10",3.0,18005.85901980225,0.0,0.0,0.0,0.0,20,160.1685802936554,2026-06-19_061436_sweep_csam7_dm15.0_dv16.0_F100_s456,experiments\2026-06-19_061436_sweep_csam7_dm15.0_dv16.0_F100_s456,csam7_dm15.0_dv16.0_F100_s456,7,456,1.0,"{'regular': 'experiments\\2026-06-19_061436_sweep_csam7_dm15.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_061436_sweep_csam7_dm15.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_061436_sweep_csam7_dm15.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_061436_sweep_csam7_dm15.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam7_dm15.0_dv4.0_F100_s123,feasible,True,7,15.0,4.0,100,123,121872.8016425999,121472.8016425999,400.0,4.0,"m1,m2,m3,m10",3.0,17926.772648170954,0.0,0.0,0.0,0.0,20,160.1955680847168,2026-06-19_060116_sweep_csam7_dm15.0_dv4.0_F100_s123,experiments\2026-06-19_060116_sweep_csam7_dm15.0_dv4.0_F100_s123,csam7_dm15.0_dv4.0_F100_s123,7,123,1.0,"{'regular': 'experiments\\2026-06-19_060116_sweep_csam7_dm15.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_060116_sweep_csam7_dm15.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_060116_sweep_csam7_dm15.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_060116_sweep_csam7_dm15.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
csam7_dm15.0_dv4.0_F100_s42,feasible,True,7,15.0,4.0,100,42,125440.35275649995,125040.35275649995,400.0,4.0,"m1,m2,m3,m10",3.0,18092.117318042623,0.0,0.0,0.0,0.0,20,160.7064049243927,2026-06-19_055559_sweep_csam7_dm15.0_dv4.0_F100_s42,experiments\2026-06-19_055559_sweep_csam7_dm15.0_dv4.0_F100_s42,csam7_dm15.0_dv4.0_F100_s42,7,42,1.0,"{'regular': 'experiments\\2026-06-19_055559_sweep_csam7_dm15.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_055559_sweep_csam7_dm15.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_055559_sweep_csam7_dm15.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_055559_sweep_csam7_dm15.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
